year,atc_level,variant,source_filename,local_path,file_size_bytes,sha256,source_columns,canonical_columns,encoding,delimiter,decimal_mark,thousands_mark,row_count,column_count,columns_match_expected,key_columns,duplicate_key_rows,negative_nbc_cells,negative_rem_cells,negative_bse_cells,negative_boxes_cells,negative_measure_cells
2025,ATC4,age_sex,NB_2025_atc4_age_sexe.CSV.gz,data/raw/open_medic/2025/atc4/NB_2025_atc4_age_sexe.CSV.gz,80040,e659333066303b07e9f5d8a2eb3e1534d3d403adc895de33b3b91b3de7c4978b,ATC4|l_atc4|age|sexe|nbc|REM|BSE|BOITES,ATC4|l_atc4|age|sexe|nbc|REM|BSE|BOITES,utf-8,;,",",.,3612,8,True,ATC4|age|sexe,0,0,0,0,0,0
2025,ATC4,age_sex_region,NB_2025_atc4_age_sexe_reg.CSV.gz,data/raw/open_medic/2025/atc4/NB_2025_atc4_age_sexe_reg.CSV.gz,626537,08221d4d68a1170b39eae9cf163128de3f981bfaf0c7364281705efd6a16b18d,ATC4|l_atc4|age|sexe|BEN_REG|nbc|REM|BSE|BOITES,ATC4|l_atc4|age|sexe|BEN_REG|nbc|REM|BSE|BOITES,utf-8,;,",",.,32324,9,True,ATC4|age|sexe|BEN_REG,0,0,0,0,0,0
2025,ATC4,national,NB_2025_atc4.CSV.gz,data/raw/open_medic/2025/atc4/NB_2025_atc4.CSV.gz,16881,334ef5941cb55cef176257977bf3f2b1acc8b9698eaae9a9bab47b484ff223b7,ATC4|l_atc4|nbc|REM|BSE|BOITES,ATC4|l_atc4|nbc|REM|BSE|BOITES,utf-8,;,",",.,450,6,True,ATC4,0,0,0,0,0,0
2025,ATC4,region,NB_2025_atc4_reg.CSV.gz,data/raw/open_medic/2025/atc4/NB_2025_atc4_reg.CSV.gz,137575,b18a2e68a02fa96711cd65d640fb180135c58f6035f93075a2f9c919e5b09b3b,ATC4|l_atc4|BEN_REG|nbc|REM|BSE|BOITES,ATC4|l_atc4|BEN_REG|nbc|REM|BSE|BOITES,utf-8,;,",",.,5994,7,True,ATC4|BEN_REG,0,0,0,0,0,0
2025,ATC5,national,NB_2025_atc5.CSV.gz,data/raw/open_medic/2025/atc5/NB_2025_atc5.CSV.gz,35737,599c203fb9f93243513328c6ec21641431da1595360bd278cdb4192c38bbe6f1,ATC5|l_atc5|nbc|REM|BSE|BOITES,ATC5|l_atc5|nbc|REM|BSE|BOITES,utf-8,;,",",.,1167,6,True,ATC5,0,0,0,0,0,0
