year,atc_level,variant,source_filename,local_path,file_size_bytes,sha256,source_columns,canonical_columns,encoding,delimiter,decimal_mark,thousands_mark,row_count,column_count,columns_match_expected,key_columns,duplicate_key_rows,negative_nbc_cells,negative_rem_cells,negative_bse_cells,negative_boxes_cells,negative_measure_cells
2021,ATC4,age_sex,NB_2021_atc4_age_sexe.CSV.gz,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe.CSV.gz,74666,a0591bbda24fa128ac94677173761a97abe42e4eb8197444521aa70ae8dbcec7,ATC4|L_ATC4|age|sexe|nbc|REM|BSE|BOITES,ATC4|l_atc4|age|sexe|nbc|REM|BSE|BOITES,cp1252,;,",",.,3545,8,True,ATC4|age|sexe,0,0,1,0,0,1
2021,ATC4,age_sex_region,NB_2021_atc4_age_sexe_reg.CSV.gz,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,573705,f549f862e7edc17dfffd9e0d0c60852267b10c3105c8524fa1fdd05d2b5de92a,ATC4|L_ATC4|age|sexe|BEN_REG|nbc|REM|BSE|BOITES,ATC4|l_atc4|age|sexe|BEN_REG|nbc|REM|BSE|BOITES,cp1252,;,",",.,31910,9,True,ATC4|age|sexe|BEN_REG,0,0,14,3,3,20
2021,ATC4,national,NB_2021_atc4.CSV.gz,data/raw/open_medic/2021/atc4/NB_2021_atc4.CSV.gz,16170,4b7658a8891157004f7c3e36d740c71baaf07b66dd3b6952553d14e50f8ffe48,ATC4|L_ATC4|nbc|REM|BSE|BOITES,ATC4|l_atc4|nbc|REM|BSE|BOITES,cp1252,;,",",.,450,6,True,ATC4,0,0,0,0,0,0
2021,ATC4,region,NB_2021_atc4_reg.CSV.gz,data/raw/open_medic/2021/atc4/NB_2021_atc4_reg.CSV.gz,128244,ef9d618611f2a13fe02e88aea6ce1710306fce612c6f35f44343b1b00a15874b,ATC4|L_ATC4|BEN_REG|nbc|REM|BSE|BOITES,ATC4|l_atc4|BEN_REG|nbc|REM|BSE|BOITES,cp1252,;,",",.,5972,7,True,ATC4|BEN_REG,0,0,4,1,1,6
2021,ATC5,national,NB_2021_atc5.CSV.gz,data/raw/open_medic/2021/atc5/NB_2021_atc5.CSV.gz,33923,4bbe801966642f5208748b906e01043be16ed33e1b391c0d5eedbaa52bbe1b42,ATC5|L_ATC5|nbc|REM|BSE|BOITES,ATC5|l_atc5|nbc|REM|BSE|BOITES,utf-8,;,",",.,1146,6,True,ATC5,0,0,0,0,0,0
