study_year,region_code,region_name,age_code,sex_code,cell_status,beneficiaries,beneficiary_lower_bound,beneficiary_upper_bound,population_average,beneficiary_rate_per_100000,beneficiary_rate_lower_per_100000,beneficiary_rate_upper_per_100000,boxes,unknown_age_beneficiaries,unknown_age_boxes,population_start_status,population_end_status,open_medic_source_file,historical_window_amendment_id,amendment_id,analysis_version,standard_population,standard_weight
2021,27,Bourgogne-Franche-Comté,0,2,structural_zero_supported,0,0,0,304470.5,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,27,Bourgogne-Franche-Comté,20,1,observed,4545,4545,4545,660280.5,688.3438175139203,688.3438175139203,688.3438175139203,43896,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,27,Bourgogne-Franche-Comté,20,2,observed,3569,3569,3569,657784,542.5793269523126,542.5793269523126,542.5793269523126,35059,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,27,Bourgogne-Franche-Comté,60,1,observed,9831,9831,9831,382857.5,2567.7961121304925,2567.7961121304925,2567.7961121304925,104681,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,27,Bourgogne-Franche-Comté,60,2,observed,7798,7798,7798,473002,1648.6188219077296,1648.6188219077296,1648.6188219077296,83171,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2021,28,Normandie,0,1,structural_zero_supported,0,0,0,401089,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2021,28,Normandie,0,2,structural_zero_supported,0,0,0,380026,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,28,Normandie,20,1,observed,4792,4792,4792,786660.5,609.1573175467689,609.1573175467689,609.1573175467689,45623,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,28,Normandie,20,2,observed,4058,4058,4058,798392.5,508.27130765882697,508.27130765882697,508.27130765882697,39107,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,28,Normandie,60,1,observed,9689,9689,9689,425743.5,2275.783423587207,2275.783423587207,2275.783423587207,100007,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,28,Normandie,60,2,observed,7699,7699,7699,541608.5,1421.5064940819798,1421.5064940819798,1421.5064940819798,80303,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2021,32,Hauts-de-France,0,1,structural_zero_supported,0,0,0,777469.5,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2021,32,Hauts-de-France,0,2,observed,11,11,11,740536.5,1.485409564552186,1.485409564552186,1.485409564552186,31,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,32,Hauts-de-France,20,1,observed,12139,12139,12139,1477415,821.637793037163,821.637793037163,821.637793037163,119471,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,32,Hauts-de-France,20,2,observed,10161,10161,10161,1499474,677.6376249271411,677.6376249271411,677.6376249271411,100399,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,32,Hauts-de-France,60,1,observed,20065,20065,20065,653115,3072.2001485190203,3072.2001485190203,3072.2001485190203,217342,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,32,Hauts-de-France,60,2,observed,17781,17781,17781,849094,2094.114432559881,2094.114432559881,2094.114432559881,193035,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2021,44,Grand Est,0,1,structural_zero_supported,0,0,0,647606,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2021,44,Grand Est,0,2,observed,13,13,13,613295.5,2.1196959703764335,2.1196959703764335,2.1196959703764335,19,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,44,Grand Est,20,1,observed,9738,9738,9738,1379136.5,706.0939943218093,706.0939943218093,706.0939943218093,93389,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,44,Grand Est,20,2,observed,8200,8200,8200,1381737.5,593.4557034168936,593.4557034168936,593.4557034168936,78879,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,44,Grand Est,60,1,observed,17306,17306,17306,686670,2520.27902777171,2520.27902777171,2520.27902777171,181627,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,44,Grand Est,60,2,observed,14294,14294,14294,852237.5,1677.2319922556799,1677.2319922556799,1677.2319922556799,150183,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2021,5,Overseas regions and departments,0,1,structural_zero_supported,0,0,0,354037,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2021,5,Overseas regions and departments,0,2,observed,29,29,29,348114.5,8.330592376933453,8.330592376933453,8.330592376933453,138,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,5,Overseas regions and departments,20,1,observed,4447,4447,4447,487389.5,912.4119415785527,912.4119415785527,912.4119415785527,38663,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,5,Overseas regions and departments,20,2,observed,8091,8091,8091,578656,1398.2400597246033,1398.2400597246033,1398.2400597246033,73618,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,5,Overseas regions and departments,60,1,observed,5114,5114,5114,196627.5,2600.8569503248527,2600.8569503248527,2600.8569503248527,49447,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,5,Overseas regions and departments,60,2,observed,8141,8141,8141,238090.5,3419.288043832072,3419.288043832072,3419.288043832072,82304,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2021,52,Pays de la Loire,0,1,observed,12,12,12,481945.5,2.4899080912675813,2.4899080912675813,2.4899080912675813,91,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2021,52,Pays de la Loire,0,2,observed,11,11,11,455678.5,2.413982665409933,2.413982665409933,2.413982665409933,75,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,52,Pays de la Loire,20,1,observed,4717,4717,4717,931229,506.53491246514017,506.53491246514017,506.53491246514017,44315,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,52,Pays de la Loire,20,2,observed,3869,3869,3869,931317.5,415.43297532796277,415.43297532796277,415.43297532796277,37024,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,52,Pays de la Loire,60,1,observed,8846,8846,8846,473664.5,1867.5666004102059,1867.5666004102059,1867.5666004102059,92453,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,52,Pays de la Loire,60,2,observed,6514,6514,6514,592772.5,1098.9038796502873,1098.9038796502873,1098.9038796502873,67982,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2021,53,Bretagne,0,1,structural_zero_supported,0,0,0,398916.5,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2021,53,Bretagne,0,2,structural_zero_supported,0,0,0,377894.5,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,53,Bretagne,20,1,observed,3139,3139,3139,811131,386.9905107806261,386.9905107806261,386.9905107806261,30197,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,53,Bretagne,20,2,observed,2360,2360,2360,804487.5,293.354464799018,293.354464799018,293.354464799018,22758,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,53,Bretagne,60,1,observed,6159,6159,6159,448388,1373.5871611193877,1373.5871611193877,1373.5871611193877,66034,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,53,Bretagne,60,2,observed,4126,4126,4126,567888.5,726.551074726817,726.551074726817,726.551074726817,44017,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2021,75,Nouvelle-Aquitaine,0,1,ambiguous_due_to_unknown_age,,0,11,663637.5,,0,1.6575314083366295,,11,64,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2021,75,Nouvelle-Aquitaine,0,2,ambiguous_due_to_unknown_age,,0,24,629502,,0,3.8125375296663075,,24,206,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,75,Nouvelle-Aquitaine,20,1,observed,7940,7940,7940,1424089.5,557.5492270675403,557.5492270675403,557.5492270675403,77349,11,64,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,75,Nouvelle-Aquitaine,20,2,observed,6213,6213,6213,1459874,425.5846737458165,425.5846737458165,425.5846737458165,60474,24,206,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,75,Nouvelle-Aquitaine,60,1,observed,17930,17930,17930,848828,2112.3242871347315,2112.3242871347315,2112.3242871347315,189976,11,64,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,75,Nouvelle-Aquitaine,60,2,observed,13347,13347,13347,1065437,1252.7254075088438,1252.7254075088438,1252.7254075088438,142824,24,206,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2021,76,Occitanie,0,1,observed,14,14,14,685309.5,2.042872599898294,2.042872599898294,2.042872599898294,22,57,420,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2021,76,Occitanie,0,2,observed,15,15,15,650864.5,2.304627153578049,2.304627153578049,2.304627153578049,63,103,843,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,76,Occitanie,20,1,observed,7658,7658,7658,1436339.5,533.1608578612507,533.1608578612507,533.1608578612507,70885,57,420,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,76,Occitanie,20,2,observed,6212,6212,6212,1479178,419.9629794385801,419.9629794385801,419.9629794385801,57228,103,843,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,76,Occitanie,60,1,observed,16677,16677,16677,804595,2072.7198155593805,2072.7198155593805,2072.7198155593805,171534,57,420,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,76,Occitanie,60,2,observed,12637,12637,12637,995167,1269.8371228145627,1269.8371228145627,1269.8371228145627,130918,103,843,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2021,84,Auvergne-Rhône-Alpes,0,1,observed,13,13,13,999057,1.3012270571148592,1.3012270571148592,1.3012270571148592,33,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2021,84,Auvergne-Rhône-Alpes,0,2,observed,11,11,11,948420,1.1598237067965669,1.1598237067965669,1.1598237067965669,32,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,84,Auvergne-Rhône-Alpes,20,1,observed,10703,10703,10703,2009362.5,532.6565017511773,532.6565017511773,532.6565017511773,101326,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,84,Auvergne-Rhône-Alpes,20,2,observed,8240,8240,8240,2032001,405.5116114608211,405.5116114608211,405.5116114608211,78242,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,84,Auvergne-Rhône-Alpes,60,1,observed,19258,19258,19258,955991.5,2014.45305737551,2014.45305737551,2014.45305737551,201282,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,84,Auvergne-Rhône-Alpes,60,2,observed,15431,15431,15431,1194290.5,1292.0642004604406,1292.0642004604406,1292.0642004604406,161352,,,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2021,93,Provence-Alpes-Côte d'Azur and Corse,0,1,observed,17,17,17,615098,2.763787233904191,2.763787233904191,2.763787233904191,61,48,312,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2021,93,Provence-Alpes-Côte d'Azur and Corse,0,2,observed,39,39,39,581139.5,6.710953222074906,6.710953222074906,6.710953222074906,134,82,794,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2021,93,Provence-Alpes-Côte d'Azur and Corse,20,1,observed,7495,7495,7495,1287221,582.2620979614222,582.2620979614222,582.2620979614222,66321,48,312,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2021,93,Provence-Alpes-Côte d'Azur and Corse,20,2,observed,6616,6616,6616,1354879,488.3092881356933,488.3092881356933,488.3092881356933,58594,82,794,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2021,93,Provence-Alpes-Côte d'Azur and Corse,60,1,observed,16236,16236,16236,730653,2222.121855381419,2222.121855381419,2222.121855381419,160224,48,312,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2021,93,Provence-Alpes-Côte d'Azur and Corse,60,2,observed,12880,12880,12880,929522,1385.6584351957242,1385.6584351957242,1385.6584351957242,127370,82,794,definitive,definitive,data/raw/open_medic/2021/atc4/NB_2021_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,11,Île-de-France,0,1,observed,98,98,98,1576460,6.21645966278878,6.21645966278878,6.21645966278878,333,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,11,Île-de-France,0,2,observed,142,142,142,1513218.5,9.383971977609315,9.383971977609315,9.383971977609315,542,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,11,Île-de-France,20,1,observed,21468,21468,21468,3279826,654.5469180377252,654.5469180377252,654.5469180377252,185020,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,11,Île-de-France,20,2,observed,22000,22000,22000,3433196.5,640.8022377979239,640.8022377979239,640.8022377979239,186140,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,11,Île-de-France,60,1,observed,28919,28919,28919,1154286.5,2505.357205511803,2505.357205511803,2505.357205511803,287001,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,11,Île-de-France,60,2,observed,24773,24773,24773,1465028,1690.9574424516118,1690.9574424516118,1690.9574424516118,245976,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,24,Centre-Val de Loire,0,1,structural_zero_supported,0,0,0,306264.5,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,24,Centre-Val de Loire,0,2,structural_zero_supported,0,0,0,288833,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,24,Centre-Val de Loire,20,1,observed,4589,4589,4589,601878,762.4468746157859,762.4468746157859,762.4468746157859,42036,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,24,Centre-Val de Loire,20,2,observed,4060,4060,4060,611938.5,663.4653645750349,663.4653645750349,663.4653645750349,37174,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,24,Centre-Val de Loire,60,1,observed,9410,9410,9410,346788,2713.4733612466407,2713.4733612466407,2713.4733612466407,96218,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,24,Centre-Val de Loire,60,2,observed,7573,7573,7573,428612,1766.8660700120388,1766.8660700120388,1766.8660700120388,77311,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,27,Bourgogne-Franche-Comté,0,1,structural_zero_supported,0,0,0,320594,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,27,Bourgogne-Franche-Comté,0,2,observed,24,24,24,301134,7.9698738767459,7.9698738767459,7.9698738767459,91,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,27,Bourgogne-Franche-Comté,20,1,observed,5365,5365,5365,660977,811.6772595718156,811.6772595718156,811.6772595718156,51237,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,27,Bourgogne-Franche-Comté,20,2,observed,4382,4382,4382,655973,668.0152994101891,668.0152994101891,668.0152994101891,41226,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,27,Bourgogne-Franche-Comté,60,1,observed,12081,12081,12081,387454.5,3118.0435380154313,3118.0435380154313,3118.0435380154313,126773,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,27,Bourgogne-Franche-Comté,60,2,observed,9409,9409,9409,477191,1971.7471620378421,1971.7471620378421,1971.7471620378421,99020,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,28,Normandie,0,1,structural_zero_supported,0,0,0,397580,0,0,0,0,,,definitive,definitive,,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,28,Normandie,0,2,observed,11,11,11,377046.5,2.917412043342134,2.917412043342134,2.917412043342134,32,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,28,Normandie,20,1,observed,5677,5677,5677,787614.5,720.784089170527,720.784089170527,720.784089170527,53819,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,28,Normandie,20,2,observed,4685,4685,4685,798435,586.7728744356147,586.7728744356147,586.7728744356147,44968,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,28,Normandie,60,1,observed,12013,12013,12013,432731.5,2776.0863260474453,2776.0863260474453,2776.0863260474453,125045,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,28,Normandie,60,2,observed,9217,9217,9217,549050.5,1678.7162565192093,1678.7162565192093,1678.7162565192093,97247,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,32,Hauts-de-France,0,1,observed,12,12,12,769051.5,1.5603636427469423,1.5603636427469423,1.5603636427469423,40,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,32,Hauts-de-France,0,2,observed,35,35,35,731197,4.786671717745013,4.786671717745013,4.786671717745013,108,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
2022,32,Hauts-de-France,20,1,observed,14184,14184,14184,1477636.5,959.9113178376414,959.9113178376414,959.9113178376414,138818,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,16739998.5,0.24272477374540136
2022,32,Hauts-de-France,20,2,observed,11950,11950,11950,1497010,798.2578606689335,798.2578606689335,798.2578606689335,115640,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,17098130,0.24791756915148225
2022,32,Hauts-de-France,60,1,observed,24790,24790,24790,663229,3737.773830758305,3737.773830758305,3737.773830758305,265459,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8738069,0.12669928381395645
2022,32,Hauts-de-France,60,2,observed,21800,21800,21800,857431,2542.478636764941,2542.478636764941,2542.478636764941,233446,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,10786630,0.15640278141156097
2022,44,Grand Est,0,1,observed,21,21,21,642957,3.2661593232517885,3.2661593232517885,3.2661593232517885,72,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,8007375,0.11610444798842623
2022,44,Grand Est,0,2,observed,33,33,33,607147,5.435257030010854,5.435257030010854,5.435257030010854,118,,,definitive,definitive,data/raw/open_medic/2022/atc4/NB_2022_atc4_age_sexe_reg.CSV.gz,001,002,sap-v1.0-amendments-001-002,7596793.5,0.11015114388917273
